,path,positive_labels
8567,ad/train/ad-196-part4.wav,ad
8568,ad/train/ad-1658-part3.wav,ad
8569,ad/train/ad-1821-part3.wav,ad
8570,ad/train/ad-1781-part3.wav,ad
8571,ad/train/ad-1667-part1.wav,ad
8572,ad/train/ad-754-part2.wav,ad
8573,ad/train/ad-1132-part3.wav,ad
8574,ad/train/ad-909-part3.wav,ad
8575,ad/train/ad-86-part2.wav,ad
8576,ad/train/ad-1644-part3.wav,ad
8577,ad/train/ad-226-part3.wav,ad
8578,ad/train/ad-850-part2.wav,ad
8579,ad/train/ad-770-part3.wav,ad
8580,ad/train/ad-1922-part1.wav,ad
8581,ad/train/ad-981-part2.wav,ad
8582,ad/train/ad-261-part2.wav,ad
8583,ad/train/ad-1955-part2.wav,ad
8584,ad/train/ad-1749-part2.wav,ad
8585,ad/train/ad-974-part2.wav,ad
8586,ad/train/ad-1563-part1.wav,ad
8587,ad/train/ad-288-part4.wav,ad
8588,ad/train/ad-362-part3.wav,ad
8589,ad/train/ad-1779-part1.wav,ad
8590,ad/train/ad-876-part3.wav,ad
8591,ad/train/ad-611-part2.wav,ad
8592,ad/train/ad-886-part2.wav,ad
8593,ad/train/ad-384-part2.wav,ad
8594,ad/train/ad-1457-part2.wav,ad
8595,ad/train/ad-327-part2.wav,ad
8596,ad/train/ad-1533-part2.wav,ad
8597,ad/train/ad-1530-part3.wav,ad
8598,ad/train/ad-1019-part3.wav,ad
8599,ad/train/ad-1031-part1.wav,ad
8600,ad/train/ad-427-part3.wav,ad
8601,ad/train/ad-1997-part3.wav,ad
8602,ad/train/ad-1937-part1.wav,ad
8603,ad/train/ad-221-part2.wav,ad
8604,ad/train/ad-2269-part2.wav,ad
8605,ad/train/ad-220-part3.wav,ad
8606,ad/train/ad-1761-part2.wav,ad
8607,ad/train/ad-1041-part3.wav,ad
8608,ad/train/ad-681-part3.wav,ad
8609,ad/train/ad-1849-part4.wav,ad
8610,ad/train/ad-1911-part1.wav,ad
8611,ad/train/ad-2029-part2.wav,ad
8612,ad/train/ad-2311-part2.wav,ad
8613,ad/train/ad-1776-part1.wav,ad
8614,ad/train/ad-809-part4.wav,ad
8615,ad/train/ad-2032-part1.wav,ad
8616,ad/train/ad-1907-part3.wav,ad
8617,ad/train/ad-111-part1.wav,ad
8618,ad/train/ad-1501-part3.wav,ad
8619,ad/train/ad-399-part2.wav,ad
8620,ad/train/ad-137-part1.wav,ad
8621,ad/train/ad-1503-part2.wav,ad
8622,ad/train/ad-926-part4.wav,ad
8623,ad/train/ad-685-part1.wav,ad
8624,ad/train/ad-1984-part1.wav,ad
8625,ad/train/ad-647-part2.wav,ad
8626,ad/train/ad-512-part2.wav,ad
8627,ad/train/ad-191-part2.wav,ad
8628,ad/train/ad-1850-part1.wav,ad
8629,ad/train/ad-475-part2.wav,ad
8630,ad/train/ad-196-part1.wav,ad
8631,ad/train/ad-1037-part2.wav,ad
8632,ad/train/ad-573-part3.wav,ad
8633,ad/train/ad-1496-part2.wav,ad
8634,ad/train/ad-132-part1.wav,ad
8635,ad/train/ad-270-part3.wav,ad
8636,ad/train/ad-1007-part2.wav,ad
8637,ad/train/ad-782-part3.wav,ad
8638,ad/train/ad-113-part2.wav,ad
8639,ad/train/ad-1435-part1.wav,ad
8640,ad/train/ad-1143-part2.wav,ad
8641,ad/train/ad-1390-part1.wav,ad
8642,ad/train/ad-1036-part1.wav,ad
8643,ad/train/ad-1942-part3.wav,ad
8644,ad/train/ad-943-part2.wav,ad
8645,ad/train/ad-2070-part3.wav,ad
8646,ad/train/ad-2318-part3.wav,ad
8647,ad/train/ad-1395-part1.wav,ad
8648,ad/train/ad-613-part3.wav,ad
8649,ad/train/ad-1008-part3.wav,ad
8650,ad/train/ad-1416-part2.wav,ad
8651,ad/train/ad-1682-part2.wav,ad
8652,ad/train/ad-555-part1.wav,ad
8653,ad/train/ad-1885-part4.wav,ad
8654,ad/train/ad-1486-part1.wav,ad
8655,ad/train/ad-1291-part2.wav,ad
8656,ad/train/ad-1302-part2.wav,ad
8657,ad/train/ad-1068-part1.wav,ad
8658,ad/train/ad-227-part2.wav,ad
8659,ad/train/ad-1369-part3.wav,ad
8660,ad/train/ad-105-part1.wav,ad
8661,ad/train/ad-409-part1.wav,ad
8662,ad/train/ad-962-part2.wav,ad
8663,ad/train/ad-318-part1.wav,ad
8664,ad/train/ad-1832-part4.wav,ad
8665,ad/train/ad-592-part2.wav,ad
8666,ad/train/ad-2241-part1.wav,ad
8667,ad/train/ad-1473-part1.wav,ad
8668,ad/train/ad-1122-part1.wav,ad
8669,ad/train/ad-1640-part1.wav,ad
8670,ad/train/ad-888-part3.wav,ad
8671,ad/train/ad-1274-part2.wav,ad
8672,ad/train/ad-747-part4.wav,ad
8673,ad/train/ad-1889-part2.wav,ad
8674,ad/train/ad-253-part3.wav,ad
8675,ad/train/ad-441-part3.wav,ad
8676,ad/train/ad-1520-part1.wav,ad
8677,ad/train/ad-1177-part1.wav,ad
8678,ad/train/ad-132-part3.wav,ad
8679,ad/train/ad-427-part2.wav,ad
8680,ad/train/ad-1785-part4.wav,ad
8681,ad/train/ad-2271-part4.wav,ad
8682,ad/train/ad-375-part2.wav,ad
8683,ad/train/ad-1689-part1.wav,ad
8684,ad/train/ad-867-part1.wav,ad
8685,ad/train/ad-937-part1.wav,ad
8686,ad/train/ad-304-part1.wav,ad
8687,ad/train/ad-1150-part1.wav,ad
8688,ad/train/ad-1595-part2.wav,ad
8689,ad/train/ad-335-part2.wav,ad
8690,ad/train/ad-477-part1.wav,ad
8691,ad/train/ad-1659-part2.wav,ad
8692,ad/train/ad-1666-part2.wav,ad
8693,ad/train/ad-1996-part2.wav,ad
8694,ad/train/ad-2137-part3.wav,ad
8695,ad/train/ad-1417-part4.wav,ad
8696,ad/train/ad-1758-part1.wav,ad
8697,ad/train/ad-788-part4.wav,ad
8698,ad/train/ad-1386-part1.wav,ad
8699,ad/train/ad-122-part1.wav,ad
8700,ad/train/ad-771-part2.wav,ad
8701,ad/train/ad-964-part4.wav,ad
8702,ad/train/ad-332-part3.wav,ad
8703,ad/train/ad-1921-part2.wav,ad
8704,ad/train/ad-1213-part2.wav,ad
8705,ad/train/ad-1723-part1.wav,ad
8706,ad/train/ad-2090-part1.wav,ad
8707,ad/train/ad-782-part2.wav,ad
8708,ad/train/ad-318-part3.wav,ad
8709,ad/train/ad-648-part2.wav,ad
8710,ad/train/ad-777-part2.wav,ad
8711,ad/train/ad-1609-part3.wav,ad
8712,ad/train/ad-1136-part4.wav,ad
8713,ad/train/ad-1867-part1.wav,ad
8714,ad/train/ad-691-part3.wav,ad
8715,ad/train/ad-1126-part3.wav,ad
8716,ad/train/ad-1125-part3.wav,ad
8717,ad/train/ad-280-part3.wav,ad
8718,ad/train/ad-1983-part1.wav,ad
8719,ad/train/ad-1044-part2.wav,ad
8720,ad/train/ad-794-part3.wav,ad
8721,ad/train/ad-2310-part1.wav,ad
8722,ad/train/ad-1791-part2.wav,ad
8723,ad/train/ad-1296-part1.wav,ad
8724,ad/train/ad-1308-part1.wav,ad
8725,ad/train/ad-1981-part3.wav,ad
8726,ad/train/ad-290-part1.wav,ad
8727,ad/train/ad-177-part2.wav,ad
8728,ad/train/ad-621-part1.wav,ad
8729,ad/train/ad-438-part1.wav,ad
8730,ad/train/ad-1642-part2.wav,ad
8731,ad/train/ad-1443-part1.wav,ad
8732,ad/train/ad-2210-part3.wav,ad
8733,ad/train/ad-2043-part3.wav,ad
8734,ad/train/ad-1167-part2.wav,ad
8735,ad/train/ad-852-part3.wav,ad
8736,ad/train/ad-676-part1.wav,ad
8737,ad/train/ad-1249-part3.wav,ad
8738,ad/train/ad-2273-part3.wav,ad
8739,ad/train/ad-2212-part2.wav,ad
8740,ad/train/ad-2091-part2.wav,ad
8741,ad/train/ad-1747-part1.wav,ad
8742,ad/train/ad-1119-part2.wav,ad
8743,ad/train/ad-1145-part1.wav,ad
8744,ad/train/ad-563-part3.wav,ad
8745,ad/train/ad-58-part3.wav,ad
8746,ad/train/ad-28-part3.wav,ad
8747,ad/train/ad-522-part1.wav,ad
8748,ad/train/ad-360-part2.wav,ad
8749,ad/train/ad-2207-part3.wav,ad
8750,ad/train/ad-925-part2.wav,ad
8751,ad/train/ad-1541-part2.wav,ad
8752,ad/train/ad-1322-part1.wav,ad
8753,ad/train/ad-1520-part3.wav,ad
8754,ad/train/ad-267-part2.wav,ad
8755,ad/train/ad-879-part1.wav,ad
8756,ad/train/ad-1902-part3.wav,ad
8757,ad/train/ad-763-part1.wav,ad
8758,ad/train/ad-2309-part1.wav,ad
8759,ad/train/ad-1861-part1.wav,ad
8760,ad/train/ad-1514-part1.wav,ad
8761,ad/train/ad-328-part1.wav,ad
8762,ad/train/ad-1249-part1.wav,ad
8763,ad/train/ad-1402-part2.wav,ad
8764,ad/train/ad-511-part1.wav,ad
8765,ad/train/ad-2208-part1.wav,ad
8766,ad/train/ad-699-part2.wav,ad
8767,ad/train/ad-1119-part3.wav,ad
8768,ad/train/ad-1368-part5.wav,ad
8769,ad/train/ad-1555-part1.wav,ad
8770,ad/train/ad-1191-part3.wav,ad
8771,ad/train/ad-440-part1.wav,ad
8772,ad/train/ad-1922-part2.wav,ad
8773,ad/train/ad-790-part3.wav,ad
8774,ad/train/ad-881-part1.wav,ad
8775,ad/train/ad-1707-part3.wav,ad
8776,ad/train/ad-2181-part3.wav,ad
8777,ad/train/ad-2011-part1.wav,ad
8778,ad/train/ad-234-part3.wav,ad
8779,ad/train/ad-1109-part3.wav,ad
8780,ad/train/ad-2017-part2.wav,ad
8781,ad/train/ad-1758-part3.wav,ad
8782,ad/train/ad-476-part2.wav,ad
8783,ad/train/ad-2164-part2.wav,ad
8784,ad/train/ad-1705-part1.wav,ad
8785,ad/train/ad-631-part2.wav,ad
8786,ad/train/ad-244-part1.wav,ad
8787,ad/train/ad-1877-part1.wav,ad
8788,ad/train/ad-397-part3.wav,ad
8789,ad/train/ad-168-part1.wav,ad
8790,ad/train/ad-1447-part3.wav,ad
8791,ad/train/ad-1450-part1.wav,ad
8792,ad/train/ad-909-part2.wav,ad
8793,ad/train/ad-1404-part2.wav,ad
8794,ad/train/ad-141-part2.wav,ad
8795,ad/train/ad-2015-part1.wav,ad
8796,ad/train/ad-2169-part2.wav,ad
8797,ad/train/ad-801-part2.wav,ad
8798,ad/train/ad-1383-part1.wav,ad
8799,ad/train/ad-955-part3.wav,ad
8800,ad/train/ad-1404-part3.wav,ad
8801,ad/train/ad-712-part3.wav,ad
8802,ad/train/ad-2054-part3.wav,ad
8803,ad/train/ad-967-part3.wav,ad
8804,ad/train/ad-1023-part1.wav,ad
8805,ad/train/ad-1982-part2.wav,ad
8806,ad/train/ad-1796-part2.wav,ad
8807,ad/train/ad-245-part1.wav,ad
8808,ad/train/ad-1545-part1.wav,ad
8809,ad/train/ad-30-part1.wav,ad
8810,ad/train/ad-1236-part1.wav,ad
8811,ad/train/ad-1081-part3.wav,ad
8812,ad/train/ad-1104-part2.wav,ad
8813,ad/train/ad-2255-part1.wav,ad
8814,ad/train/ad-702-part2.wav,ad
8815,ad/train/ad-1536-part3.wav,ad
8816,ad/train/ad-2118-part2.wav,ad
8817,ad/train/ad-29-part3.wav,ad
8818,ad/train/ad-1462-part1.wav,ad
8819,ad/train/ad-1809-part1.wav,ad
8820,ad/train/ad-1966-part3.wav,ad
8821,ad/train/ad-1998-part1.wav,ad
8822,ad/train/ad-1532-part1.wav,ad
8823,ad/train/ad-1052-part2.wav,ad
8824,ad/train/ad-734-part2.wav,ad
8825,ad/train/ad-127-part3.wav,ad
8826,ad/train/ad-15-part2.wav,ad
8827,ad/train/ad-1827-part2.wav,ad
8828,ad/train/ad-777-part4.wav,ad
8829,ad/train/ad-1945-part1.wav,ad
8830,ad/train/ad-738-part1.wav,ad
8831,ad/train/ad-1023-part3.wav,ad
8832,ad/train/ad-368-part2.wav,ad
8833,ad/train/ad-1629-part2.wav,ad
8834,ad/train/ad-580-part3.wav,ad
8835,ad/train/ad-1801-part1.wav,ad
8836,ad/train/ad-2140-part1.wav,ad
8837,ad/train/ad-356-part2.wav,ad
8838,ad/train/ad-2044-part6.wav,ad
8839,ad/train/ad-453-part4.wav,ad
8840,ad/train/ad-2136-part3.wav,ad
8841,ad/train/ad-823-part3.wav,ad
8842,ad/train/ad-2284-part2.wav,ad
8843,ad/train/ad-2265-part3.wav,ad
8844,ad/train/ad-1475-part2.wav,ad
8845,ad/train/ad-1194-part1.wav,ad
8846,ad/train/ad-1010-part3.wav,ad
8847,ad/train/ad-1223-part1.wav,ad
8848,ad/train/ad-550-part2.wav,ad
8849,ad/train/ad-768-part2.wav,ad
8850,ad/train/ad-1200-part3.wav,ad
8851,ad/train/ad-585-part2.wav,ad
8852,ad/train/ad-1103-part1.wav,ad
8853,ad/train/ad-275-part2.wav,ad
8854,ad/train/ad-134-part2.wav,ad
8855,ad/train/ad-1674-part2.wav,ad
8856,ad/train/ad-1173-part1.wav,ad
8857,ad/train/ad-1431-part1.wav,ad
8858,ad/train/ad-901-part2.wav,ad
8859,ad/train/ad-871-part1.wav,ad
8860,ad/train/ad-2330-part1.wav,ad
8861,ad/train/ad-431-part3.wav,ad
8862,ad/train/ad-1279-part2.wav,ad
8863,ad/train/ad-998-part1.wav,ad
8864,ad/train/ad-1531-part3.wav,ad
8865,ad/train/ad-699-part1.wav,ad
8866,ad/train/ad-1298-part3.wav,ad
8867,ad/train/ad-774-part3.wav,ad
8868,ad/train/ad-180-part4.wav,ad
8869,ad/train/ad-798-part2.wav,ad
8870,ad/train/ad-310-part2.wav,ad
8871,ad/train/ad-1164-part1.wav,ad
8872,ad/train/ad-315-part2.wav,ad
8873,ad/train/ad-1098-part4.wav,ad
8874,ad/train/ad-1154-part3.wav,ad
8875,ad/train/ad-940-part4.wav,ad
8876,ad/train/ad-1218-part3.wav,ad
8877,ad/train/ad-1736-part1.wav,ad
8878,ad/train/ad-436-part2.wav,ad
8879,ad/train/ad-2013-part4.wav,ad
8880,ad/train/ad-2045-part1.wav,ad
8881,ad/train/ad-1489-part1.wav,ad
8882,ad/train/ad-1347-part1.wav,ad
8883,ad/train/ad-52-part1.wav,ad
8884,ad/train/ad-22-part1.wav,ad
8885,ad/train/ad-1985-part4.wav,ad
8886,ad/train/ad-1220-part1.wav,ad
8887,ad/train/ad-1627-part3.wav,ad
8888,ad/train/ad-467-part2.wav,ad
8889,ad/train/ad-1677-part2.wav,ad
8890,ad/train/ad-367-part2.wav,ad
8891,ad/train/ad-523-part1.wav,ad
8892,ad/train/ad-258-part3.wav,ad
8893,ad/train/ad-359-part1.wav,ad
8894,ad/train/ad-1150-part3.wav,ad
8895,ad/train/ad-1590-part1.wav,ad
8896,ad/train/ad-665-part1.wav,ad
8897,ad/train/ad-1663-part1.wav,ad
8898,ad/train/ad-1668-part1.wav,ad
8899,ad/train/ad-1771-part2.wav,ad
8900,ad/train/ad-89-part2.wav,ad
8901,ad/train/ad-2295-part1.wav,ad
8902,ad/train/ad-649-part1.wav,ad
8903,ad/train/ad-1496-part3.wav,ad
8904,ad/train/ad-1480-part3.wav,ad
8905,ad/train/ad-1758-part4.wav,ad
8906,ad/train/ad-2167-part2.wav,ad
8907,ad/train/ad-299-part3.wav,ad
8908,ad/train/ad-1430-part1.wav,ad
8909,ad/train/ad-295-part1.wav,ad
8910,ad/train/ad-123-part1.wav,ad
8911,ad/train/ad-124-part2.wav,ad
8912,ad/train/ad-227-part1.wav,ad
8913,ad/train/ad-112-part3.wav,ad
8914,ad/train/ad-689-part1.wav,ad
8915,ad/train/ad-1351-part2.wav,ad
8916,ad/train/ad-1721-part2.wav,ad
8917,ad/train/ad-2044-part3.wav,ad
8918,ad/train/ad-1912-part1.wav,ad
8919,ad/train/ad-1603-part1.wav,ad
8920,ad/train/ad-2177-part1.wav,ad
8921,ad/train/ad-1958-part3.wav,ad
8922,ad/train/ad-2232-part2.wav,ad
8923,ad/train/ad-2114-part1.wav,ad
8924,ad/train/ad-857-part1.wav,ad
8925,ad/train/ad-1606-part3.wav,ad
8926,ad/train/ad-1518-part3.wav,ad
8927,ad/train/ad-2316-part3.wav,ad
8928,ad/train/ad-80-part2.wav,ad
8929,ad/train/ad-1066-part2.wav,ad
8930,ad/train/ad-1270-part3.wav,ad
8931,ad/train/ad-1323-part1.wav,ad
8932,ad/train/ad-136-part1.wav,ad
8933,ad/train/ad-975-part1.wav,ad
8934,ad/train/ad-1678-part2.wav,ad
8935,ad/train/ad-1097-part1.wav,ad
8936,ad/train/ad-508-part1.wav,ad
8937,ad/train/ad-1764-part1.wav,ad
8938,ad/train/ad-1752-part3.wav,ad
8939,ad/train/ad-2293-part3.wav,ad
8940,ad/train/ad-1757-part1.wav,ad
8941,ad/train/ad-1766-part1.wav,ad
8942,ad/train/ad-232-part2.wav,ad
8943,ad/train/ad-926-part2.wav,ad
8944,ad/train/ad-1532-part2.wav,ad
8945,ad/train/ad-362-part2.wav,ad
8946,ad/train/ad-1516-part2.wav,ad
8947,ad/train/ad-301-part2.wav,ad
8948,ad/train/ad-616-part2.wav,ad
8949,ad/train/ad-242-part3.wav,ad
8950,ad/train/ad-1891-part2.wav,ad
8951,ad/train/ad-2053-part2.wav,ad
8952,ad/train/ad-377-part3.wav,ad
8953,ad/train/ad-2117-part1.wav,ad
8954,ad/train/ad-750-part3.wav,ad
8955,ad/train/ad-1929-part1.wav,ad
8956,ad/train/ad-1847-part2.wav,ad
8957,ad/train/ad-851-part1.wav,ad
8958,ad/train/ad-783-part1.wav,ad
8959,ad/train/ad-1852-part1.wav,ad
8960,ad/train/ad-851-part2.wav,ad
8961,ad/train/ad-1282-part1.wav,ad
8962,ad/train/ad-861-part1.wav,ad
8963,ad/train/ad-153-part1.wav,ad
8964,ad/train/ad-1135-part1.wav,ad
8965,ad/train/ad-906-part2.wav,ad
8966,ad/train/ad-1368-part3.wav,ad
8967,ad/train/ad-1465-part2.wav,ad
8968,ad/train/ad-751-part1.wav,ad
8969,ad/train/ad-1558-part2.wav,ad
8970,ad/train/ad-2333-part3.wav,ad
8971,ad/train/ad-1743-part1.wav,ad
8972,ad/train/ad-817-part3.wav,ad
8973,ad/train/ad-973-part3.wav,ad
8974,ad/train/ad-1797-part2.wav,ad
8975,ad/train/ad-120-part1.wav,ad
8976,ad/train/ad-564-part1.wav,ad
8977,ad/train/ad-2272-part3.wav,ad
8978,ad/train/ad-435-part3.wav,ad
8979,ad/train/ad-870-part2.wav,ad
8980,ad/train/ad-258-part1.wav,ad
8981,ad/train/ad-1964-part2.wav,ad
8982,ad/train/ad-718-part2.wav,ad
8983,ad/train/ad-988-part3.wav,ad
8984,ad/train/ad-1167-part1.wav,ad
8985,ad/train/ad-1348-part3.wav,ad
8986,ad/train/ad-540-part2.wav,ad
8987,ad/train/ad-920-part3.wav,ad
8988,ad/train/ad-833-part1.wav,ad
8989,ad/train/ad-1277-part2.wav,ad
8990,ad/train/ad-244-part2.wav,ad
8991,ad/train/ad-2237-part2.wav,ad
8992,ad/train/ad-942-part1.wav,ad
8993,ad/train/ad-2125-part1.wav,ad
8994,ad/train/ad-1935-part2.wav,ad
8995,ad/train/ad-1562-part1.wav,ad
8996,ad/train/ad-2332-part3.wav,ad
8997,ad/train/ad-1502-part2.wav,ad
8998,ad/train/ad-618-part1.wav,ad
8999,ad/train/ad-1026-part1.wav,ad
9000,ad/train/ad-1217-part3.wav,ad
9001,ad/train/ad-2351-part2.wav,ad
9002,ad/train/ad-563-part2.wav,ad
9003,ad/train/ad-2239-part3.wav,ad
9004,ad/train/ad-1857-part2.wav,ad
9005,ad/train/ad-1899-part2.wav,ad
9006,ad/train/ad-172-part2.wav,ad
9007,ad/train/ad-155-part2.wav,ad
9008,ad/train/ad-2251-part1.wav,ad
9009,ad/train/ad-496-part2.wav,ad
9010,ad/train/ad-2163-part1.wav,ad
9011,ad/train/ad-1526-part2.wav,ad
9012,ad/train/ad-179-part2.wav,ad
9013,ad/train/ad-2069-part2.wav,ad
9014,ad/train/ad-528-part1.wav,ad
9015,ad/train/ad-1776-part3.wav,ad
9016,ad/train/ad-953-part3.wav,ad
9017,ad/train/ad-1752-part2.wav,ad
9018,ad/train/ad-464-part1.wav,ad
9019,ad/train/ad-812-part2.wav,ad
9020,ad/train/ad-1393-part2.wav,ad
9021,ad/train/ad-1260-part1.wav,ad
9022,ad/train/ad-1050-part3.wav,ad
9023,ad/train/ad-1290-part1.wav,ad
9024,ad/train/ad-651-part3.wav,ad
9025,ad/train/ad-1908-part2.wav,ad
9026,ad/train/ad-1760-part1.wav,ad
9027,ad/train/ad-1226-part2.wav,ad
9028,ad/train/ad-1202-part2.wav,ad
9029,ad/train/ad-1146-part2.wav,ad
9030,ad/train/ad-2334-part2.wav,ad
9031,ad/train/ad-514-part3.wav,ad
9032,ad/train/ad-1587-part1.wav,ad
9033,ad/train/ad-931-part2.wav,ad
9034,ad/train/ad-667-part2.wav,ad
9035,ad/train/ad-587-part3.wav,ad
9036,ad/train/ad-680-part3.wav,ad
9037,ad/train/ad-418-part2.wav,ad
9038,ad/train/ad-1048-part2.wav,ad
9039,ad/train/ad-2238-part1.wav,ad
9040,ad/train/ad-241-part3.wav,ad
9041,ad/train/ad-537-part1.wav,ad
9042,ad/train/ad-1565-part4.wav,ad
9043,ad/train/ad-1186-part2.wav,ad
9044,ad/train/ad-296-part2.wav,ad
9045,ad/train/ad-164-part2.wav,ad
9046,ad/train/ad-779-part3.wav,ad
9047,ad/train/ad-1110-part3.wav,ad
9048,ad/train/ad-2265-part2.wav,ad
9049,ad/train/ad-1627-part4.wav,ad
9050,ad/train/ad-2040-part1.wav,ad
9051,ad/train/ad-1775-part1.wav,ad
9052,ad/train/ad-567-part1.wav,ad
9053,ad/train/ad-660-part2.wav,ad
9054,ad/train/ad-660-part1.wav,ad
9055,ad/train/ad-2343-part1.wav,ad
9056,ad/train/ad-2169-part4.wav,ad
9057,ad/train/ad-573-part2.wav,ad
9058,ad/train/ad-188-part2.wav,ad
9059,ad/train/ad-1539-part1.wav,ad
9060,ad/train/ad-1420-part3.wav,ad
9061,ad/train/ad-982-part2.wav,ad
9062,ad/train/ad-260-part3.wav,ad
9063,ad/train/ad-200-part2.wav,ad
9064,ad/train/ad-1332-part1.wav,ad
9065,ad/train/ad-987-part2.wav,ad
9066,ad/train/ad-1098-part3.wav,ad
9067,ad/train/ad-721-part3.wav,ad
9068,ad/train/ad-737-part1.wav,ad
9069,ad/train/ad-1581-part2.wav,ad
9070,ad/train/ad-1440-part1.wav,ad
9071,ad/train/ad-1917-part2.wav,ad
9072,ad/train/ad-84-part2.wav,ad
9073,ad/train/ad-2203-part2.wav,ad
9074,ad/train/ad-2132-part1.wav,ad
9075,ad/train/ad-1008-part1.wav,ad
9076,ad/train/ad-2196-part2.wav,ad
9077,ad/train/ad-2075-part3.wav,ad
9078,ad/train/ad-2118-part3.wav,ad
9079,ad/train/ad-1273-part2.wav,ad
9080,ad/train/ad-2084-part1.wav,ad
9081,ad/train/ad-1665-part4.wav,ad
9082,ad/train/ad-906-part4.wav,ad
9083,ad/train/ad-645-part1.wav,ad
9084,ad/train/ad-2015-part3.wav,ad
9085,ad/train/ad-1989-part2.wav,ad
9086,ad/train/ad-1043-part1.wav,ad
9087,ad/train/ad-1978-part3.wav,ad
9088,ad/train/ad-1746-part2.wav,ad
9089,ad/train/ad-1997-part2.wav,ad
9090,ad/train/ad-1652-part2.wav,ad
9091,ad/train/ad-1971-part2.wav,ad
9092,ad/train/ad-1603-part2.wav,ad
9093,ad/train/ad-143-part1.wav,ad
9094,ad/train/ad-929-part2.wav,ad
9095,ad/train/ad-1522-part1.wav,ad
9096,ad/train/ad-1619-part2.wav,ad
9097,ad/train/ad-350-part2.wav,ad
9098,ad/train/ad-1286-part2.wav,ad
9099,ad/train/ad-2257-part3.wav,ad
9100,ad/train/ad-644-part3.wav,ad
9101,ad/train/ad-1069-part2.wav,ad
9102,ad/train/ad-2125-part3.wav,ad
9103,ad/train/ad-750-part1.wav,ad
9104,ad/train/ad-14-part1.wav,ad
9105,ad/train/ad-1834-part1.wav,ad
9106,ad/train/ad-1382-part3.wav,ad
9107,ad/train/ad-653-part4.wav,ad
9108,ad/train/ad-722-part3.wav,ad
9109,ad/train/ad-990-part4.wav,ad
9110,ad/train/ad-1089-part1.wav,ad
9111,ad/train/ad-2002-part2.wav,ad
9112,ad/train/ad-990-part3.wav,ad
9113,ad/train/ad-1082-part1.wav,ad
9114,ad/train/ad-724-part1.wav,ad
9115,ad/train/ad-2196-part1.wav,ad
9116,ad/train/ad-1006-part3.wav,ad
9117,ad/train/ad-1212-part3.wav,ad
9118,ad/train/ad-598-part3.wav,ad
9119,ad/train/ad-2043-part2.wav,ad
9120,ad/train/ad-517-part4.wav,ad
9121,ad/train/ad-1103-part3.wav,ad
9122,ad/train/ad-958-part1.wav,ad
9123,ad/train/ad-1486-part2.wav,ad
9124,ad/train/ad-84-part1.wav,ad
9125,ad/train/ad-936-part5.wav,ad
9126,ad/train/ad-704-part2.wav,ad
9127,ad/train/ad-1736-part4.wav,ad
9128,ad/train/ad-1593-part1.wav,ad
9129,ad/train/ad-1156-part1.wav,ad
9130,ad/train/ad-181-part2.wav,ad
9131,ad/train/ad-453-part2.wav,ad
9132,ad/train/ad-545-part2.wav,ad
9133,ad/train/ad-1082-part4.wav,ad
9134,ad/train/ad-1935-part1.wav,ad
9135,ad/train/ad-1418-part3.wav,ad
9136,ad/train/ad-498-part1.wav,ad
9137,ad/train/ad-984-part2.wav,ad
9138,ad/train/ad-841-part1.wav,ad
9139,ad/train/ad-2278-part2.wav,ad
9140,ad/train/ad-412-part1.wav,ad
9141,ad/train/ad-1506-part4.wav,ad
9142,ad/train/ad-2091-part6.wav,ad
9143,ad/train/ad-1333-part2.wav,ad
9144,ad/train/ad-1895-part1.wav,ad
9145,ad/train/ad-1333-part4.wav,ad
9146,ad/train/ad-111-part2.wav,ad
9147,ad/train/ad-1611-part1.wav,ad
9148,ad/train/ad-1222-part1.wav,ad
9149,ad/train/ad-847-part1.wav,ad
9150,ad/train/ad-830-part4.wav,ad
9151,ad/train/ad-1658-part1.wav,ad
9152,ad/train/ad-1213-part3.wav,ad
9153,ad/train/ad-1104-part3.wav,ad
9154,ad/train/ad-2347-part2.wav,ad
9155,ad/train/ad-643-part3.wav,ad
9156,ad/train/ad-882-part1.wav,ad
9157,ad/train/ad-1231-part2.wav,ad
9158,ad/train/ad-1531-part2.wav,ad
9159,ad/train/ad-829-part2.wav,ad
9160,ad/train/ad-1830-part1.wav,ad
9161,ad/train/ad-1200-part2.wav,ad
9162,ad/train/ad-2228-part1.wav,ad
9163,ad/train/ad-852-part4.wav,ad
9164,ad/train/ad-1132-part2.wav,ad
9165,ad/train/ad-1865-part2.wav,ad
9166,ad/train/ad-834-part2.wav,ad
9167,ad/train/ad-230-part3.wav,ad
9168,ad/train/ad-2205-part4.wav,ad
9169,ad/train/ad-1080-part1.wav,ad
9170,ad/train/ad-382-part1.wav,ad
9171,ad/train/ad-1970-part1.wav,ad
9172,ad/train/ad-1156-part2.wav,ad
9173,ad/train/ad-715-part2.wav,ad
9174,ad/train/ad-1725-part2.wav,ad
9175,ad/train/ad-2004-part2.wav,ad
9176,ad/train/ad-982-part1.wav,ad
9177,ad/train/ad-395-part3.wav,ad
9178,ad/train/ad-1425-part1.wav,ad
9179,ad/train/ad-45-part2.wav,ad
9180,ad/train/ad-700-part1.wav,ad
9181,ad/train/ad-446-part3.wav,ad
9182,ad/train/ad-2007-part2.wav,ad
9183,ad/train/ad-1341-part1.wav,ad
9184,ad/train/ad-1664-part2.wav,ad
9185,ad/train/ad-506-part1.wav,ad
